0.643000	-81.105895	0.096794
0.644000	-81.099150	0.096904
0.645000	-81.092338	0.097016
0.646000	-81.085457	0.097129
0.647000	-81.078506	0.097243
0.648000	-81.071485	0.097358
0.649000	-81.064391	0.097474
0.650000	-81.057224	0.097592
0.651000	-81.049982	0.097711
0.652000	-81.042664	0.097832
0.653000	-81.035269	0.097954
0.654000	-81.027794	0.098077
0.655000	-81.020240	0.098202
0.656000	-81.012603	0.098328
0.657000	-81.004882	0.098455
0.658000	-80.997077	0.098584
0.659000	-80.989185	0.098715
0.660000	-80.981204	0.098847
0.661000	-80.973134	0.098981
0.662000	-80.964971	0.099117
0.663000	-80.956715	0.099254
0.664000	-80.948363	0.099393
0.665000	-80.939913	0.099533
0.666000	-80.931364	0.099676
0.667000	-80.922714	0.099820
0.668000	-80.913959	0.099966
0.669000	-80.905099	0.100115
0.670000	-80.896130	0.100265
0.671000	-80.887051	0.100417
0.672000	-80.877858	0.100571
0.673000	-80.868551	0.100728
0.674000	-80.859125	0.100886
0.675000	-80.849579	0.101047
0.676000	-80.839910	0.101210
0.677000	-80.830114	0.101376
0.678000	-80.820189	0.101543
0.679000	-80.810132	0.101714
0.680000	-80.799940	0.101887
0.681000	-80.789610	0.102062
0.682000	-80.779138	0.102240
0.683000	-80.768521	0.102421
0.684000	-80.757755	0.102605
0.685000	-80.746837	0.102792
0.686000	-80.735763	0.102981
0.687000	-80.724529	0.103174
0.688000	-80.713130	0.103370
0.689000	-80.701563	0.103569
0.690000	-80.689823	0.103771
0.691000	-80.677906	0.103977
0.692000	-80.665807	0.104187
0.693000	-80.653521	0.104400
0.694000	-80.641043	0.104617
0.695000	-80.628367	0.104837
0.696000	-80.615489	0.105062
0.697000	-80.602402	0.105291
0.698000	-80.589100	0.105524
0.699000	-80.575577	0.105762
0.700000	-80.561828	0.106004
0.701000	-80.547844	0.106251
0.702000	-80.533620	0.106502
0.703000	-80.519147	0.106759
0.704000	-80.504419	0.107021
0.705000	-80.489426	0.107289
